Date,Open,High,Low,Close,Volume
2021-03-01,2201.4941534093546,2268.400338771811,2201.4941534093546,2261.1259765625,2545806
2021-03-02,2283.8105127954245,2299.6517430975828,2257.9668900605225,2288.02197265625,2033586
2021-03-03,2302.9540658696887,2314.1529229443963,2274.0475403749524,2299.22119140625,1591567
2021-03-04,2278.067468098899,2330.711884378496,2249.352331946392,2313.57861328125,2149984
2021-03-05,2296.2537694979587,2320.08723953421,2275.291813137612,2284.863525390625,1953642
2021-03-08,2280.938809404829,2310.132528954493,2258.971778644496,2280.651611328125,1593838
2021-03-09,2297.210980251787,2339.3265148897367,2293.5257774972124,2318.938720703125,1800442
2021-03-10,2341.241028274817,2341.241028274817,2312.0952085722174,2327.792724609375,1056102
2021-03-12,2338.1778736632564,2359.0919243476446,2294.3393855995314,2298.503173828125,1279203
2021-03-15,2299.651471973857,2323.5807494627443,2242.699791550307,2254.137939453125,1524449
2021-03-16,2277.3017967097085,2373.784705677342,2273.616827599027,2362.873046875,4230564
2021-03-17,2354.641467098827,2354.641467098827,2307.83588262904,2319.17822265625,1623187
2021-03-18,2363.1120691826386,2363.1120691826386,2287.6390311052746,2301.56591796875,1851739
2021-03-19,2290.5106299005315,2329.7546482147486,2254.473228507687,2307.97900390625,3738079
2021-03-22,2287.6393351347224,2333.6793666921526,2287.6393351347224,2321.810302734375,1489853
2021-03-23,2325.926296536805,2329.707076495941,2295.488201968702,2307.070068359375,1745466
2021-03-24,2307.0700501069214,2364.213130450152,2306.7828519776785,2338.89599609375,4132092
2021-03-25,2345.978747212274,2363.25573441337,2289.5535507155864,2299.316650390625,2272545
2021-03-26,2321.140477321424,2406.2808204640232,2305.921546634605,2397.857666015625,3084607
2021-03-30,2430.3537229306003,2472.804129554041,2413.5074147041964,2467.635498046875,2332884
2021-03-31,2467.635223145657,2472.3252684839576,2422.600272101251,2428.72607421875,1616044
2021-04-01,2423.55705375294,2454.713017590777,2423.55705375294,2442.461181640625,1219588
2021-04-05,2448.4439768400666,2448.4439768400666,2378.0918922826995,2403.121826171875,1268939
2021-04-06,2417.8145825126294,2507.788680199164,2397.235400594964,2499.74853515625,3372846
2021-04-07,2493.43141418958,2553.7811156921643,2488.7413679591123,2516.020751953125,1937977
2021-04-08,2517.360240735477,2544.543809176894,2515.445898347085,2537.125732421875,897483
2021-04-09,2522.146293295218,2541.289718671273,2498.360493791713,2518.126220703125,1185017
2021-04-12,2467.7791084832493,2498.217203911466,2445.572780074252,2490.751220703125,1427691
2021-04-13,2488.645509078371,2513.531964169155,2454.474538632908,2460.600341796875,1200230
2021-04-15,2479.07361098964,2482.471615764748,2428.3435332357976,2476.8720703125,1209829
2021-04-16,2476.776353402821,2578.140692579589,2471.128902968981,2549.616943359375,2760777
2021-04-19,2536.503699937596,2536.503699937596,2456.9150075057573,2461.74853515625,1552036
2021-04-20,2488.6450058557803,2493.14366355257,2420.4944662784487,2444.280029296875,1489287
2021-04-22,2446.1945988677403,2447.486873522275,2381.442057615729,2403.6962890625,1690758
2021-04-23,2418.8676324126827,2455.144330409696,2389.2908996836604,2410.109375,1614593
2021-04-26,2421.642919768892,2464.715619922884,2421.642919768892,2448.347900390625,1103980
2021-04-27,2436.0009234164645,2469.4061078316,2425.4720392681024,2464.093994140625,866331
2021-04-28,2477.159079247492,2508.027850617558,2464.715853578938,2502.572021484375,1065561
2021-04-29,2517.360518860376,2528.84657445974,2459.9302408635613,2501.519287109375,1295346
2021-04-30,2483.859620964061,2494.1971181465733,2415.948361301174,2427.769287109375,1384907
2021-05-03,2402.499997636266,2483.9553699143485,2398.28853732931,2471.559814453125,1034774
2021-05-04,2493.430813121416,2505.826132614841,2461.4134853097617,2476.34521484375,1058140
2021-05-05,2504.917158675201,2504.917158675201,2437.053810593712,2457.6806640625,1220186
2021-05-06,2469.3581157924928,2471.272458116518,2419.728697568382,2439.877197265625,1518119
2021-05-07,2445.5728284720803,2479.073826122383,2432.651015092678,2442.3662109375,1416102
2021-05-10,2478.116597142038,2478.116597142038,2433.2730264276006,2447.439208984375,1526814
2021-05-11,2424.5150530065707,2452.2730224251222,2413.316194840107,2446.769287109375,1168363
2021-05-12,2466.6304008664592,2478.068550982648,2421.643350482011,2446.72119140625,2085630
2021-05-14,2507.788672860538,2713.819784247268,2490.1289100499816,2655.671630859375,10543708
2021-05-17,2662.8504809204023,2703.2430618955445,2629.875977309435,2663.568359375,2134352
2021-05-18,2677.207665745552,2723.1518802452965,2669.5502966622607,2700.945556640625,1328605
2021-05-19,2685.0088131957496,2726.980865587015,2678.7872001293,2695.250732421875,1219067
2021-05-20,2693.479988088741,2723.152297836698,2659.5004075709194,2674.432373046875,1211975
2021-05-21,2686.779875658512,2731.7669273706424,2675.293819902224,2711.187744140625,1328308
2021-05-24,2724.109266441064,2726.9807800739954,2687.928147929251,2698.45703125,813091
2021-05-25,2715.3990611398767,2797.47649690008,2701.8551812491214,2789.579833984375,2730112
2021-05-26,2813.939940577953,2821.6449820499884,2785.7510608409443,2815.614990234375,1250531
2021-05-27,2823.655026787714,2838.0125947205333,2777.9501022015743,2823.032958984375,2415085
2021-05-28,2831.455763776007,2836.863921022091,2805.612142544581,2814.753173828125,711383
2021-05-31,2812.169031899402,2861.8940298211965,2810.350500063212,2849.977294921875,2093635
2021-06-01,2838.012570368475,2854.858876738846,2790.24982159555,2805.46875,1194073
2021-06-02,2793.8394195331216,2808.101177801759,2753.925191132066,2779.338134765625,2067842
2021-06-03,2794.557364827776,2815.997908043404,2779.673304674828,2809.6328125,1404434
2021-06-04,2826.526979338736,2861.9423190730854,2783.454268851014,2799.63037109375,1509084
2021-06-07,2804.51167964516,2815.040563084101,2779.5773225824287,2807.47900390625,802415
2021-06-08,2802.597657251175,2818.151691380386,2782.975644965092,2800.922607421875,762931
2021-06-09,2805.277512023839,2838.012721637724,2794.55724089146,2817.4814453125,1340352
2021-06-10,2832.8241490864625,2846.579505165725,2809.40155327212,2838.2109375,1344559
2021-06-11,2847.2524246828752,2858.4106700133875,2826.667653116585,2843.645263671875,878445
2021-06-14,2842.539227298897,2856.871586777557,2805.409421830554,2837.537109375,746823
2021-06-15,2856.8717024222506,2933.8244755514693,2848.1663729937623,2926.321533203125,2262031
2021-06-16,2913.62451386398,2926.3216750776423,2891.019635661338,2903.716796875,859505
2021-06-17,2902.995209720852,2956.8621506491604,2886.209933131972,2943.732177734375,1533864
2021-06-18,2944.934355945385,2960.565386802591,2901.167469545209,2931.130859375,2293860
2021-06-21,2909.0071808925945,2961.864070360746,2905.977259364579,2951.66796875,720491
2021-06-22,2967.491326188428,2975.042411019758,2889.768978035085,2896.11767578125,1199238
2021-06-23,2914.5861422832245,2914.5861422832245,2869.8573450501653,2873.560791015625,1009007
2021-06-24,2873.5608874591035,2933.5358132442902,2862.114021716998,2927.33154296875,985596
2021-06-25,2914.7784946801703,2937.1910358799523,2871.3002266584763,2889.480224609375,786964
2021-06-28,2908.814807594235,2923.099259960876,2862.883621396277,2869.328369140625,891695
2021-06-29,2875.147760999058,2908.6704041061057,2859.8053500255346,2887.171630859375,1242734
2021-06-30,2884.7668645032154,2914.586061835526,2871.925277522011,2878.706787109375,924522
2021-07-01,2893.424039189191,2911.6040364563896,2882.8430337267305,2906.506103515625,848235
2021-07-02,2917.423656263189,2923.050921324784,2885.4883047094363,2890.538330078125,805542
2021-07-05,2904.9672153676106,2933.8245055864945,2892.5586745099827,2899.96533203125,863343
2021-07-06,2888.6144997170327,2914.1051038603896,2881.881132584825,2888.133544921875,762630
2021-07-07,2948.2532152823787,2952.100854062519,2896.550569174245,2924.3017578125,1234865
2021-07-08,2933.824319366213,2942.481505882376,2903.8127864117587,2912.950927734375,907391
2021-07-09,2906.890724002706,2923.3873792113754,2892.4620804355186,2895.925048828125,547082
2021-07-12,2919.299402732037,2926.9467720602515,2877.1198069308075,2885.151611328125,765566
2021-07-13,2904.967321519293,2906.025516135812,2871.637244035045,2879.8134765625,703484
2021-07-14,2888.614788467164,2893.1838594778933,2870.530839393296,2887.604736328125,470744
2021-07-15,2895.348179411113,2896.31008910527,2857.9299862449184,2869.953857421875,635535
2021-07-16,2879.957451760932,2891.500367399252,2852.0620723016573,2875.4365234375,1062548
2021-07-19,2875.436340252042,2885.440105898122,2852.061890605316,2868.3662109375,837836
2021-07-20,2881.881520485887,3058.3919540670486,2866.0581525636167,3038.720947265625,6755922
2021-07-22,3010.7769954660216,3044.4438308785807,2972.3006121373824,2988.41259765625,1982572
2021-07-23,2987.6913076041246,3010.392468784481,2960.805980442447,2966.288818359375,815329
2021-07-26,2962.63395274065,3000.196576273011,2934.9790468195697,2944.59814453125,1136884
2021-07-27,2962.104264666862,2964.124368719948,2906.2174590122386,2913.287353515625,904289
2021-07-28,2914.923225957236,2917.4721927892497,2870.3386163149094,2889.673095703125,996594
2021-07-29,2889.6727186406697,2924.1570368403827,2876.398319213816,2883.27587890625,762683
2021-07-30,2893.424143353944,2894.049290671839,2839.4609196162087,2845.761474609375,1067423
2021-08-02,2871.877436992374,2873.031681560729,2847.877604254302,2860.767333984375,832285
2021-08-03,2904.9668284914933,2948.252758055108,2880.1495152401144,2911.7001953125,2433031
2021-08-04,2924.7823721552027,2936.998576891683,2897.271664143519,2903.620361328125,659295
2021-08-05,2918.433976232643,2924.205434326709,2866.538995838414,2874.57080078125,693694
2021-08-06,2880.91935413119,2886.6908119357936,2848.6472389388723,2853.456787109375,744159
2021-08-09,2880.5826134826925,2900.1575686203164,2859.805506134622,2878.562744140625,825462
2021-08-10,2883.805178046393,2893.7128945723025,2847.781708030703,2863.749267578125,724335
2021-08-11,2873.608632739529,2887.123509529622,2840.0862242284893,2859.37255859375,987941
2021-08-12,2860.719000909773,2871.5404833442844,2845.328448114025,2862.161865234375,438552
2021-08-13,2867.3564326286187,2887.652820540259,2859.853725098465,2874.859375,572250
2021-08-16,2866.490533860648,2870.482364660918,2847.252342358227,2858.218017578125,461742
2021-08-17,2860.719131732864,2928.052803293489,2859.8535070349967,2900.446044921875,2036757
2021-08-18,2931.9006271905896,2931.9006271905896,2878.562783811814,2887.219970703125,1375320
2021-08-20,2887.171921486626,3005.054000431613,2887.171921486626,2994.376708984375,3931334
2021-08-23,3038.7204293173195,3043.33764215355,2934.7860548415,2960.228515625,1578949
2021-08-24,2974.9940249957053,2974.9940249957053,2918.962791414452,2929.928466796875,763704
2021-08-25,2910.739018212446,2953.0630488804395,2897.849520990969,2922.330078125,797870
2021-08-26,2947.29100079146,2967.0101475004108,2910.930771111104,2923.868408203125,1319516
2021-08-27,2924.638562329818,2941.471983587433,2905.448509064388,2921.127685546875,634375
2021-08-30,2940.2692249095817,2995.627173077346,2931.948800247014,2990.336669921875,1051747
2021-08-31,2990.3365000080075,3087.7298480179184,2984.853662199396,3079.409423828125,2283290
2021-09-01,3107.016238549685,3206.044787709461,3092.539451690944,3176.947021484375,2423168
2021-09-02,3186.7588432966954,3192.5784442232302,3142.2223751270194,3175.84130859375,847517
2021-09-03,3175.8410310129525,3217.5396739167536,3161.316101193904,3211.6240234375,832039
2021-09-06,3214.701984235772,3220.1848221598507,3179.976952647904,3189.259521484375,664394
2021-09-07,3206.525403101876,3265.29816904361,3197.243070117719,3209.170654296875,1285818
2021-09-08,3217.587514818851,3233.5071651862704,3171.4158554133787,3209.507568359375,702598
2021-09-09,3179.11117523246,3231.0542927702977,3179.11117523246,3218.88623046875,591745
2021-09-13,3219.126604031113,3245.4828318470363,3203.4955737947425,3238.797607421875,610920
2021-09-14,3255.9678244316,3259.5270779484536,3228.986447085448,3234.421142578125,569412
2021-09-15,3233.7959028461064,3255.0539642338376,3219.463308812074,3224.609619140625,587855
2021-09-16,3222.3975768709474,3242.597681084168,3207.968931004361,3214.798583984375,516746
2021-09-17,3224.321272072384,3253.1785626935566,3159.9214654710463,3177.23583984375,1545695
2021-09-20,3174.253440603539,3188.7302266096303,3140.634748078565,3146.935302734375,689288
2021-09-21,3146.935562797214,3207.968683128674,3146.406465521407,3183.1513671875,922057
2021-09-22,3201.716260023196,3203.1109820430947,3162.999396731643,3191.13525390625,825945
2021-09-23,3212.777838310842,3212.777838310842,3188.730100000132,3194.164794921875,694716
2021-09-24,3203.159121263681,3371.4933093180784,3194.35774193904,3317.24169921875,2775975
2021-09-27,3329.7461415076964,3337.826087668167,3287.470029556061,3299.974853515625,902449
2021-09-28,3294.444334565166,3299.061547949018,3222.3973942248103,3250.966064453125,961271
2021-09-29,3236.825939392764,3252.889783416454,3183.920909179806,3196.473876953125,973387
2021-09-30,3203.062605875995,3220.184643311416,3097.3488373212936,3121.059814453125,2077896
2021-10-01,3124.282555782772,3129.043961601204,3049.2536027805995,3056.8046875,1512332
2021-10-04,3080.804146907893,3107.4489961455733,3056.9487416036627,3079.64990234375,921241
2021-10-05,3086.334971694392,3135.8251716841733,3070.0785591941303,3130.775146484375,909337
2021-10-06,3137.7490444903297,3155.063416900148,3078.735797923718,3089.89404296875,786378
2021-10-07,3097.3488562703674,3191.615995374248,3097.3488562703674,3165.500244140625,1177283
2021-10-08,3181.035249746365,3202.197262293816,3139.7694192153263,3180.93896484375,882436
2021-10-11,3199.6960577019377,3216.9625232089616,3172.1374410971657,3180.121337890625,460197
2021-10-12,3155.063667202663,3207.968698207586,3155.063667202663,3196.666259765625,564524
2021-10-13,3215.663976553097,3230.9582461305754,3166.029344420335,3196.90673828125,770144
2021-10-14,3214.702151921384,3225.235015953598,3164.682848540201,3172.185791015625,648597
2021-10-18,3128.611035103528,3158.8630456461246,3108.891887918402,3118.030029296875,1576121
2021-10-19,3136.691219235253,3144.5790665789405,3055.1214652648946,3062.47998046875,1042069
2021-10-20,3068.4917592528263,3097.300906074432,3017.1737858943507,3048.868896484375,1205540
2021-10-21,3072.33922908816,3073.733951024796,2809.2088138929093,2887.652587890625,5103543
2021-10-22,2861.6807916888715,2888.566115519862,2801.2246850607503,2868.798828125,2855592
2021-10-25,2837.63360257784,2837.63360257784,2748.416478293401,2806.900634765625,2161537
2021-10-26,2806.90037703242,2908.814652975128,2787.6140424344976,2856.67919921875,1988263
2021-10-27,2913.816501406339,3025.2056795979324,2913.816501406339,2976.7734375,4609951
2021-10-28,2988.330363085042,3031.2822889705494,2948.8454952518205,3001.138916015625,1791065
2021-10-29,3009.5173377560736,3028.48928802958,2969.358385424765,2985.53759765625,1118903
2021-11-01,3012.4061374408934,3026.129534966,2977.399341636461,3006.435302734375,750393
2021-11-02,3004.7016038143,3023.769949477592,2966.1797883807835,2988.6669921875,881916
2021-11-03,2987.463402566662,3065.277287302624,2980.625685782886,3053.47998046875,879227
2021-11-04,3061.5216132747587,3072.115113666713,3028.7780666087187,3042.50146484375,263595
2021-11-08,3048.0386019938305,3063.4473279438785,2980.7697887207537,3022.036376953125,787824
2021-11-09,3023.9625294216185,3038.408210294652,3004.7016215909075,3028.922119140625,668840
2021-11-10,3016.2584571283555,3020.7365245833867,2966.66161468196,2993.434326171875,872975
2021-11-11,2975.8104998559143,2991.845112870836,2939.214772025971,2950.289794921875,958143
2021-11-12,2974.84772274305,3012.4064994303203,2962.135568426452,3007.494873046875,682344
2021-11-15,3010.479816503512,3062.4842663087547,3010.479816503512,3051.601806640625,696377
2021-11-16,3048.0390209803536,3090.413023167758,3004.798371886528,3035.23046875,1400107
2021-11-17,3052.8544345203545,3120.1712253224546,3048.08740600751,3110.8779296875,1616452
2021-11-18,3129.753808361475,3139.5286270639617,3095.228529872262,3107.603759765625,1609821
2021-11-22,3121.230506105668,3186.0917154218923,3096.239522079253,3140.732177734375,2146970
2021-11-23,3140.7318360466074,3166.7822613501285,3054.346709994531,3067.829345703125,1482618
2021-11-24,3068.3112362700435,3090.316685404436,3033.593398134354,3040.334716796875,1056213
2021-11-25,3039.853461039372,3056.080873578325,2997.960977099815,3028.05615234375,728825
2021-11-26,2986.404416513168,3050.3025863540915,2976.7739604779754,3026.94873046875,1029110
2021-11-29,3015.2954517696294,3061.425237038655,2958.3793688370097,3028.10400390625,876651
2021-11-30,3000.9942749100323,3071.1522367682246,3000.9942749100323,3027.47802734375,2340489
2021-12-01,3039.2749645069816,3081.504600465604,3008.6503080686853,3022.180908203125,1741820
2021-12-02,3043.2236693737623,3075.96721518348,3035.760067020077,3063.0625,939320
2021-12-03,3067.2997231720224,3069.659137473836,2991.219133492088,2995.504638671875,1216263
2021-12-06,2999.886784337041,2999.886784337041,2916.342585768425,2926.021240234375,1107363
2021-12-07,2927.6587749874843,2955.587098827825,2904.9790029141145,2918.365478515625,2056459
2021-12-08,2919.8575733740727,3007.591112951384,2918.9909264667444,2993.626953125,1171484
2021-12-09,3035.9045224892816,3065.422007963663,2996.0345330686628,3061.232666015625,1287243
2021-12-10,3066.3371229545514,3170.346045466829,3061.232934363109,3161.822998046875,2554394
2021-12-13,3163.7007641026244,3217.534911769649,3150.073529645836,3158.644775390625,1265832
2021-12-14,3153.011008576573,3182.8654194702426,3128.934870759098,3175.642578125,863179
2021-12-15,3157.007449047353,3191.4845242859947,3145.788063242697,3179.927978515625,811946
2021-12-16,3202.1262108408027,3202.1262108408027,3149.736630942426,3176.701904296875,502930
2021-12-17,3153.973936857016,3171.597716108044,3108.421838775804,3123.83056640625,1019403
2021-12-20,3107.747923152282,3153.9741085601872,3063.44782880304,3119.73779296875,948872
2021-12-21,3127.0087324479737,3174.197961856644,3120.267413961021,3150.458984375,712026
2021-12-22,3154.6479569643006,3164.2302122392443,3121.230326624881,3158.885498046875,619865
2021-12-23,3168.419383835333,3185.657802544968,3129.897567618491,3147.135986328125,1051596
2021-12-24,3158.789199869397,3178.0501096246985,3140.491335601861,3163.411865234375,651404
2021-12-27,3158.8856090786526,3163.3636765643946,3106.9773160426007,3151.469970703125,640701
2021-12-28,3154.889028317399,3250.2787372445364,3152.048090963368,3243.72998046875,1211648
2021-12-29,3247.582279034837,3260.8723551492326,3222.543093791517,3243.0078125,598421
2021-12-30,3238.9628511203505,3264.724318827916,3226.4914586370305,3241.322265625,691223
2021-12-31,3264.724332433664,3279.170015320538,3237.181136348608,3257.934814453125,570671
2022-01-03,3257.9828599351554,3313.743099198489,3257.9828599351554,3295.9267578125,696276
2022-01-04,3307.0980381307663,3344.1270882433846,3288.848374082082,3331.463134765625,790886
2022-01-05,3341.767721256592,3409.1809029534106,3324.4811024023256,3396.46875,1024506
2022-01-06,3362.1362526830617,3406.8217056108174,3324.577477631148,3384.767822265625,1312743
2022-01-07,3384.7675127082243,3449.628716201802,3367.336531567368,3444.139404296875,964364
2022-01-10,3447.702588282239,3457.333042439452,3396.6611812490105,3422.181884765625,657511
2022-01-11,3419.389478250765,3432.294194023755,3365.8922532029223,3407.977294921875,734344
2022-01-12,3425.4565757733712,3450.062436262153,3403.402927028216,3412.8408203125,594543
2022-01-13,3428.4418456148283,3428.4418456148283,3322.506844767179,3328.52587890625,1153984
2022-01-14,3334.063399789646,3334.063399789646,3222.350125850998,3240.070068359375,1558978
2022-01-17,3240.070302304909,3273.3917718468524,3198.274220153986,3253.793701171875,1103159
2022-01-18,3254.1789988877604,3270.935896824021,3227.165525131751,3249.026611328125,558543
2022-01-19,3245.4632859495296,3245.4632859495296,3146.991885062782,3159.17431640625,1495218
2022-01-20,3160.7154063342177,3240.5517861396697,3102.9326749569927,3184.213623046875,3075678
2022-01-21,3178.098534978564,3202.078275282164,3121.9529320245606,3153.829833984375,1441694
2022-01-24,3147.2327594998687,3149.1588505399545,3019.1477053341764,3038.552978515625,1575665
2022-01-25,2985.4414817336337,3040.2868838662853,2899.489658428883,3030.801025390625,2699779
2022-01-27,3024.0590470597235,3026.85178475772,2957.7532751947656,3001.764404296875,1834684
2022-01-28,3014.332609325884,3052.8544318092813,2988.33037914959,2995.890380859375,892060
2022-01-31,3023.9629462338407,3075.437682482808,3020.4958882990245,3035.76025390625,944530
2022-02-01,3075.9671809310225,3093.6391590642424,3025.503693174803,3078.134033203125,1008915
2022-02-02,3086.367989924556,3124.2636858957458,3074.1853243659016,3079.5302734375,667265
2022-02-03,3094.120613045556,3121.8081692405835,3072.307492919929,3084.634521484375,899753
2022-02-04,3070.18894771929,3128.74215911606,3058.6806014163803,3117.041015625,705765
2022-02-07,3114.48901382551,3131.0533486935183,3026.948275666134,3057.38037109375,860393
2022-02-08,3061.521370682176,3104.376891599243,3049.1943423609805,3097.4912109375,799206
2022-02-09,3110.6367824968643,3138.565100358291,3103.654703031508,3109.0478515625,472725
2022-02-10,3101.006616955326,3127.9718918853723,3058.632613493825,3119.063720703125,728666
2022-02-11,3110.5888367026428,3110.5888367026428,3064.892373708295,3097.443359375,587840
2022-02-14,3023.962696489344,3065.084689956117,3004.701787594508,3027.28515625,681236
2022-02-15,3023.9626955289946,3149.1586033056724,3017.077014648684,3143.958251953125,676844
2022-02-16,3158.788922635003,3163.700548238942,3103.895334650188,3132.642333984375,624320
2022-02-17,3152.048035041245,3173.1868375039885,3116.8004744241657,3145.162353515625,636735
